State Code,County Code,Site Num,Parameter Code,POC,Latitude,Longitude,Datum,Parameter Name,Sample Duration,Pollutant Standard,Metric Used,Method Name,Year,Units of Measure,Event Type,Observation Count,Observation Percent,Completeness Indicator,Valid Day Count,Required Day Count,Exceptional Data Count,Null Data Count,Primary Exceedance Count,Secondary Exceedance Count,Certification Indicator,Num Obs Below MDL,Arithmetic Mean,Arithmetic Standard Dev,1st Max Value,1st Max DateTime,2nd Max Value,2nd Max DateTime,3rd Max Value,3rd Max DateTime,4th Max Value,4th Max DateTime,1st Max Non Overlapping Value,1st NO Max DateTime,2nd Max Non Overlapping Value,2nd NO Max DateTime,99th Percentile,98th Percentile,95th Percentile,90th Percentile,75th Percentile,50th Percentile,10th Percentile,Local Site Name,Address,State Name,County Name,City Name,CBSA Name,Date of Last Change
42,027,9991,44201,1,40.7208,-77.9319,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,NA,2021,Parts per million,No Events,5667,87,Y,214,245,0,0,0,0,Requested but not yet concurred,0,0.042,0.010539,0.069,2021-05-20T16:00:00Z,0.069,2021-08-25T10:00:00Z,0.068,2021-05-21T10:00:00Z,0.065,2021-05-19T10:00:00Z,NA,NA,NA,NA,0.068,0.064,0.061,0.056,0.049,0.043,0.035,Penn State,"1366 Tadpole Rd, Pennsylvania Furnace, PA 16865",Pennsylvania,Centre,NA,"State College, PA",2022-03-02
42,029,0100,44201,1,39.834461,-75.768242,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,NA,2021,Parts per million,No Events,4228,81,Y,198,245,0,0,0,0,Certified,0,0.041535,0.009877,0.066,2021-07-27T11:00:00Z,0.065,2021-06-05T11:00:00Z,0.065,2021-06-18T10:00:00Z,0.062,2021-08-25T10:00:00Z,NA,NA,NA,NA,0.065,0.062,0.059,0.054,0.049,0.043,0.034,New Garden,NEW GARDEN AIRPORT - TOUGHKENAMON,Pennsylvania,Chester,NA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2022-01-18
42,029,0100,88101,2,39.834461,-75.768242,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2021,Micrograms/cubic meter (LC),No Events,55,90,Y,55,61,0,6,0,0,Certified,0,7.92,5.25517,30.1,2021-07-21T00:00:00Z,19,2021-07-27T00:00:00Z,17.1,2021-02-21T00:00:00Z,17,2021-03-11T00:00:00Z,NA,NA,NA,NA,30.1,19,17.1,14.8,10.2,7.3,2.5,New Garden,NEW GARDEN AIRPORT - TOUGHKENAMON,Pennsylvania,Chester,NA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2022-07-26
42,033,4000,44201,1,41.1175,-78.526194,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,NA,2021,Parts per million,No Events,4710,90,Y,221,245,0,0,0,0,Certified,0,0.037348,0.008553,0.056,2021-06-05T09:00:00Z,0.056,2021-08-25T09:00:00Z,0.055,2021-05-18T11:00:00Z,0.054,2021-05-19T08:00:00Z,NA,NA,NA,NA,0.055,0.054,0.051,0.049,0.044,0.038,0.031,MOSHANNON STATE FOREST,LOCATED NEAR S.B. ELLIOTT STATE PARK,Pennsylvania,Clearfield,NA,"DuBois, PA",2022-01-18
42,041,0101,88101,1,40.246528,-77.18675,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2021,Micrograms/cubic meter (LC),No Events,255,70,N,255,365,0,110,0,0,Certified,0,7.468627,4.850274,33.7,2021-07-20T00:00:00Z,25.8,2021-07-21T00:00:00Z,25.1,2021-01-15T00:00:00Z,22.5,2021-01-11T00:00:00Z,NA,NA,NA,NA,25.1,21.2,17.7,13.1,9.5,6.5,2.6,Carlisle,IMPERIAL COURT,Pennsylvania,Cumberland,Carlisle,"Harrisburg-Carlisle, PA",2022-05-02
42,043,0401,44201,1,40.246992,-76.846988,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,NA,2021,Parts per million,No Events,5026,96,Y,236,245,0,0,0,0,Certified,0,0.039097,0.01107,0.07,2021-05-20T10:00:00Z,0.066,2021-05-19T11:00:00Z,0.064,2021-06-05T10:00:00Z,0.064,2021-08-25T11:00:00Z,NA,NA,NA,NA,0.064,0.063,0.058,0.053,0.046,0.041,0.031,Harrisburg,"651 Gibson Blvd., Harrisburg, PA 17104",Pennsylvania,Dauphin,NA,"Harrisburg-Carlisle, PA",2022-04-13
42,043,0401,88101,2,40.246992,-76.846988,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2021,Micrograms/cubic meter (LC),No Events,44,72,N,44,61,0,17,0,0,Certified,0,8.952273,6.062292,29.5,2021-07-21T00:00:00Z,23.2,2021-02-09T00:00:00Z,20.6,2021-12-30T00:00:00Z,19.1,2021-03-17T00:00:00Z,NA,NA,NA,NA,29.5,29.5,20.6,16,11.5,8.2,2.6,Harrisburg,"651 Gibson Blvd., Harrisburg, PA 17104",Pennsylvania,Dauphin,NA,"Harrisburg-Carlisle, PA",2022-05-02
42,043,1100,44201,1,40.272222,-76.681389,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,NA,2021,Parts per million,No Events,4782,91,Y,224,245,0,0,0,0,Certified,0,0.03629,0.009201,0.062,2021-08-25T10:00:00Z,0.06,2021-05-20T10:00:00Z,0.056,2021-05-19T11:00:00Z,0.056,2021-06-05T09:00:00Z,NA,NA,NA,NA,0.056,0.055,0.051,0.047,0.043,0.037,0.029,Hershey,SIPE AVE & MAE STREET,Pennsylvania,Dauphin,Hershey,"Harrisburg-Carlisle, PA",2022-01-18
42,045,0002,42602,1,39.835556,-75.3725,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 Annual 1971,Observed values,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,2021,Parts per billion,No Events,8005,91,Y,346,365,0,755,NA,NA,Certified,0,9.486446,8.074969,65,2021-11-27T06:00:00Z,54,2021-11-08T18:00:00Z,48,2021-03-09T21:00:00Z,48,2021-11-08T17:00:00Z,NA,NA,NA,NA,34,32,26,21,14,7,2,Chester,FRONT ST & NORRIS ST,Pennsylvania,Delaware,Chester,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2022-05-02
42,045,0002,44201,1,39.835556,-75.3725,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,NA,2021,Parts per million,No Events,4992,96,Y,234,245,0,0,1,1,Certified,0,0.042547,0.011114,0.071,2021-08-25T10:00:00Z,0.069,2021-05-19T10:00:00Z,0.069,2021-07-27T10:00:00Z,0.067,2021-06-05T10:00:00Z,NA,NA,NA,NA,0.069,0.067,0.064,0.057,0.05,0.042,0.033,Chester,FRONT ST & NORRIS ST,Pennsylvania,Delaware,Chester,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2022-01-18
42,045,0002,88101,2,39.835556,-75.3725,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2021,Micrograms/cubic meter (LC),No Events,324,89,Y,324,365,0,41,1,1,Certified,0,8.131481,4.745661,43.5,2021-07-20T00:00:00Z,33.5,2021-07-21T00:00:00Z,27.4,2021-01-12T00:00:00Z,23.8,2021-01-13T00:00:00Z,NA,NA,NA,NA,23.8,20.4,16,13.6,10.1,7.1,3.3,Chester,FRONT ST & NORRIS ST,Pennsylvania,Delaware,Chester,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2022-08-23
42,045,0109,88101,7,39.818715,-75.413973,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,NA,2021,Micrograms/cubic meter (LC),No Events,340,93,Y,340,365,0,0,2,2,Certified,0,9.432059,5.212652,51.3,2021-07-20T00:00:00Z,38.5,2021-07-21T00:00:00Z,30.5,2021-01-12T00:00:00Z,25.7,2021-07-19T00:00:00Z,NA,NA,NA,NA,25.7,23.4,18.1,15.2,11.3,8.3,4.7,Marcus Hook,MARCUS HOOK ELEMENTARY SCHOOL,Pennsylvania,Delaware,Marcus Hook,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2022-05-02
42,047,9991,44201,1,41.598119,-78.767867,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,NA,2021,Parts per million,No Events,6131,98,Y,239,245,0,0,0,0,Requested but not yet concurred,0,0.039916,0.009521,0.066,2021-06-05T11:00:00Z,0.064,2021-04-08T10:00:00Z,0.063,2021-05-19T08:00:00Z,0.062,2021-05-21T09:00:00Z,NA,NA,NA,NA,0.063,0.061,0.057,0.053,0.047,0.041,0.034,Kane Exp. Forest,"Kane Experimental Forest, Allegheny National Forest, Wilcox, PA 15870",Pennsylvania,Elk,NA,"St. Marys, PA",2022-03-02
42,049,0003,42602,1,42.14175,-80.038611,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 Annual 1971,Observed values,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,2021,Parts per billion,No Events,7473,85,Y,322,365,0,1287,NA,NA,Certified,0,5.394353,5.941282,43,2021-11-29T13:00:00Z,42,2021-12-10T19:00:00Z,41,2021-12-04T03:00:00Z,39,2021-02-14T23:00:00Z,NA,NA,NA,NA,31,27,17,12,7,3,1,Erie,10TH AND MARNE STREETS,Pennsylvania,Erie,Erie,"Erie, PA",2022-05-02
42,049,0003,44201,1,42.14175,-80.038611,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,NA,2021,Parts per million,No Events,3932,84,Y,207,245,0,0,0,0,Certified,0,0.038512,0.009118,0.062,2021-08-24T12:00:00Z,0.061,2021-05-20T11:00:00Z,0.058,2021-06-05T10:00:00Z,0.057,2021-06-17T12:00:00Z,NA,NA,NA,NA,0.058,0.056,0.054,0.052,0.045,0.038,0.031,Erie,10TH AND MARNE STREETS,Pennsylvania,Erie,Erie,"Erie, PA",2022-04-13
42,049,0003,88101,7,42.14175,-80.038611,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,NA,2021,Micrograms/cubic meter (LC),No Events,265,73,N,265,365,0,0,0,0,Certified,0,7.458491,4.094584,31.3,2021-07-20T00:00:00Z,28.4,2021-02-20T00:00:00Z,20.3,2021-07-19T00:00:00Z,19.9,2021-02-21T00:00:00Z,NA,NA,NA,NA,20.3,18.6,15.6,12.5,9.3,6.7,3.4,Erie,10TH AND MARNE STREETS,Pennsylvania,Erie,Erie,"Erie, PA",2022-05-02
42,051,0524,42602,1,39.917663,-79.805499,NAD83,Nitrogen dioxide (NO2),1 HOUR,NO2 Annual 1971,Observed values,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,2021,Parts per billion,No Events,6250,71,N,270,365,0,2510,NA,NA,Certified,0,2.98688,2.300616,25,2021-11-17T23:00:00Z,20,2021-09-14T06:00:00Z,20,2021-11-09T02:00:00Z,20,2021-12-20T15:00:00Z,NA,NA,NA,NA,12,10,7,6,4,2,1,Uniontown,New Salem Rd,Pennsylvania,Fayette,Uniontown,"Pittsburgh, PA",2022-05-02
42,051,0524,44201,1,39.917663,-79.805499,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,NA,2021,Parts per million,No Events,4549,87,Y,213,245,0,0,0,0,Certified,0,0.039474,0.008838,0.064,2021-07-28T11:00:00Z,0.059,2021-08-05T10:00:00Z,0.059,2021-08-24T10:00:00Z,0.055,2021-04-06T11:00:00Z,NA,NA,NA,NA,0.059,0.055,0.053,0.05,0.046,0.04,0.032,Uniontown,New Salem Rd,Pennsylvania,Fayette,Uniontown,"Pittsburgh, PA",2022-01-18
42,051,0524,88101,7,39.917663,-79.805499,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,NA,2021,Micrograms/cubic meter (LC),No Events,351,96,Y,351,365,0,0,1,1,Certified,0,8.547863,4.451567,40.4,2021-07-20T00:00:00Z,28.8,2021-07-19T00:00:00Z,28.7,2021-07-21T00:00:00Z,23,2021-07-07T00:00:00Z,NA,NA,NA,NA,23,18.8,16.7,13.7,10.6,7.4,4.4,Uniontown,New Salem Rd,Pennsylvania,Fayette,Uniontown,"Pittsburgh, PA",2022-05-02
42,055,0001,44201,1,39.961111,-77.475556,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,NA,2021,Parts per million,No Events,4888,93,Y,229,245,0,0,0,0,Certified,0,0.039969,0.008878,0.063,2021-05-19T12:00:00Z,0.063,2021-05-20T11:00:00Z,0.062,2021-05-21T13:00:00Z,0.059,2021-05-18T14:00:00Z,NA,NA,NA,NA,0.062,0.059,0.056,0.052,0.046,0.04,0.034,Methodist Hill,FOREST ROAD - METHODIST HILL,Pennsylvania,Franklin,NA,"Chambersburg-Waynesboro, PA",2022-01-18
42,059,0002,44201,1,39.80933,-80.26567,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,NA,2021,Parts per million,No Events,4131,75,Y,183,245,0,0,0,0,Certified,0,0.04253,0.010792,0.066,2021-04-05T13:00:00Z,0.066,2021-04-06T10:00:00Z,0.064,2021-05-18T12:00:00Z,0.062,2021-05-19T13:00:00Z,NA,NA,NA,NA,0.066,0.062,0.06,0.058,0.049,0.044,0.035,Holbrook,4.8 KM SE OF HOLBROOK,Pennsylvania,Greene,NA,NA,2022-04-13
42,059,0002,88101,7,39.80933,-80.26567,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,NA,2021,Micrograms/cubic meter (LC),No Events,329,90,Y,329,365,0,0,1,1,Certified,0,7.990274,4.431535,40.5,2021-07-20T00:00:00Z,29.5,2021-07-19T00:00:00Z,29.5,2021-07-21T00:00:00Z,20.4,2021-07-07T00:00:00Z,NA,NA,NA,NA,20.4,18.1,15.9,14,9.6,6.9,4.1,Holbrook,4.8 KM SE OF HOLBROOK,Pennsylvania,Greene,NA,NA,2022-05-02
42,063,0004,44201,1,40.56333,-78.919972,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,NA,2021,Parts per million,No Events,4470,84,Y,205,245,0,0,1,1,Certified,0,0.041746,0.010635,0.076,2021-08-24T11:00:00Z,0.066,2021-05-19T10:00:00Z,0.066,2021-06-05T10:00:00Z,0.065,2021-05-21T11:00:00Z,NA,NA,NA,NA,0.066,0.062,0.06,0.055,0.049,0.042,0.034,Strongstown,PA. DEPT. OF TRANSPORTATION - RT.403 - Strongstown,Pennsylvania,Indiana,NA,"Indiana, PA",2022-01-18
42,063,0004,88101,7,40.56333,-78.919972,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,NA,2021,Micrograms/cubic meter (LC),No Events,345,95,Y,345,365,0,0,1,1,Certified,0,8.555362,4.554691,44.2,2021-07-20T00:00:00Z,26.7,2021-07-21T00:00:00Z,24.4,2021-07-06T00:00:00Z,22.4,2021-07-07T00:00:00Z,NA,NA,NA,NA,22.4,22,17.1,13.9,10.4,7.5,4.2,Strongstown,PA. DEPT. OF TRANSPORTATION - RT.403 - Strongstown,Pennsylvania,Indiana,NA,"Indiana, PA",2022-05-02
42,069,0101,44201,1,41.479116,-75.578186,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,NA,2021,Parts per million,No Events,4919,93,Y,229,245,0,0,0,0,Certified,0,0.039568,0.010113,0.066,2021-08-26T09:00:00Z,0.063,2021-08-06T10:00:00Z,0.062,2021-05-20T13:00:00Z,0.062,2021-06-18T11:00:00Z,NA,NA,NA,NA,0.062,0.061,0.057,0.053,0.047,0.04,0.033,Peckville,WILSON FIRE CO. ERIE & PLEASANT,Pennsylvania,Lackawanna,Blakely,"Scranton--Wilkes-Barre--Hazleton, PA",2022-01-18
42,069,2006,42602,1,41.442778,-75.623056,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 Annual 1971,Observed values,INSTRUMENTAL - GAS PHASE CHEMILUMINESCENCE,2021,Parts per billion,No Events,7979,91,Y,345,365,0,781,NA,NA,Certified,0,9.336007,9.128152,50,2021-02-04T20:00:00Z,50,2021-11-09T17:00:00Z,49,2021-02-04T21:00:00Z,48,2021-02-04T18:00:00Z,NA,NA,NA,NA,39,34,29,23,14,6,1,Scranton,GEORGE ST TROOP AND CITY OF SCRANTON,Pennsylvania,Lackawanna,Scranton,"Scranton--Wilkes-Barre--Hazleton, PA",2022-05-02
42,069,2006,44201,1,41.442778,-75.623056,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,NA,2021,Parts per million,No Events,4806,91,Y,223,245,0,0,0,0,Certified,0,0.036004,0.009492,0.061,2021-08-26T09:00:00Z,0.059,2021-06-18T11:00:00Z,0.054,2021-04-24T10:00:00Z,0.054,2021-05-21T10:00:00Z,NA,NA,NA,NA,0.054,0.053,0.051,0.048,0.043,0.037,0.03,Scranton,GEORGE ST TROOP AND CITY OF SCRANTON,Pennsylvania,Lackawanna,Scranton,"Scranton--Wilkes-Barre--Hazleton, PA",2022-01-18
42,069,2006,88101,7,41.442778,-75.623056,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,NA,2021,Micrograms/cubic meter (LC),No Events,345,95,Y,345,365,0,0,1,1,Certified,0,7.872464,4.662339,50.3,2021-07-20T00:00:00Z,30.8,2021-07-26T00:00:00Z,26,2021-07-19T00:00:00Z,24.5,2021-01-14T00:00:00Z,NA,NA,NA,NA,24.5,20.2,15.2,12.9,9.5,6.7,3.9,Scranton,GEORGE ST TROOP AND CITY OF SCRANTON,Pennsylvania,Lackawanna,Scranton,"Scranton--Wilkes-Barre--Hazleton, PA",2022-05-02
42,071,0007,44201,1,40.046667,-76.283333,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,NA,2021,Parts per million,No Events,4575,86,Y,211,245,0,0,0,0,Certified,0,0.043104,0.010301,0.067,2021-05-19T11:00:00Z,0.067,2021-05-20T09:00:00Z,0.067,2021-07-20T11:00:00Z,0.065,2021-05-18T10:00:00Z,NA,NA,NA,NA,0.067,0.065,0.061,0.056,0.051,0.044,0.035,Lancaster,ABRAHAM LINCOLN JR HIGH GROFFTOWN RD,Pennsylvania,Lancaster,Lancaster,"Lancaster, PA",2022-01-18
42,071,0007,88101,1,40.046667,-76.283333,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2021,Micrograms/cubic meter (LC),No Events,242,66,N,242,365,0,123,1,1,Certified,0,8.271488,5.038208,38,2021-07-20T00:00:00Z,33.1,2021-06-25T00:00:00Z,30.1,2021-07-21T00:00:00Z,23.8,2021-07-05T00:00:00Z,NA,NA,NA,NA,30.1,23.2,17,14.2,9.9,7.3,3.6,Lancaster,ABRAHAM LINCOLN JR HIGH GROFFTOWN RD,Pennsylvania,Lancaster,Lancaster,"Lancaster, PA",2022-05-02
42,071,0012,44201,1,40.043833,-76.1124,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,NA,2021,Parts per million,No Events,4905,96,Y,234,245,0,0,0,0,Certified,0,0.040124,0.011215,0.068,2021-05-19T10:00:00Z,0.068,2021-05-20T09:00:00Z,0.066,2021-06-05T10:00:00Z,0.065,2021-06-06T10:00:00Z,NA,NA,NA,NA,0.066,0.064,0.058,0.054,0.049,0.041,0.032,Lancaster Downwind,3545 W. Newport Road,Pennsylvania,Lancaster,NA,"Lancaster, PA",2022-01-18
42,071,0012,88101,1,40.043833,-76.1124,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2021,Micrograms/cubic meter (LC),No Events,300,82,N,300,365,0,65,1,1,Certified,0,9.263333,5.072734,38.7,2021-07-20T00:00:00Z,30.2,2021-07-21T00:00:00Z,30.1,2021-02-10T00:00:00Z,25.4,2021-07-19T00:00:00Z,NA,NA,NA,NA,30.1,22.5,18.5,16.1,11.4,8.3,4,Lancaster Downwind,3545 W. Newport Road,Pennsylvania,Lancaster,NA,"Lancaster, PA",2022-05-02
42,073,0015,44201,1,40.995848,-80.346442,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,NA,2021,Parts per million,No Events,4706,89,Y,217,245,0,0,0,0,Certified,0,0.037954,0.010292,0.066,2021-06-05T09:00:00Z,0.063,2021-05-18T11:00:00Z,0.062,2021-05-16T10:00:00Z,0.061,2021-08-24T10:00:00Z,NA,NA,NA,NA,0.062,0.06,0.058,0.054,0.043,0.037,0.029,New Castle,CROTON ST & JEFFERSON ST.,Pennsylvania,Lawrence,New Castle,"New Castle, PA",2022-01-18
42,075,0101,44201,1,40.338516,-76.394788,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,NA,2021,Parts per million,No Events,4790,95,Y,233,245,0,0,1,1,Certified,0,0.040339,0.011011,0.073,2021-05-20T10:00:00Z,0.067,2021-05-19T11:00:00Z,0.066,2021-06-06T09:00:00Z,0.066,2021-08-26T10:00:00Z,NA,NA,NA,NA,0.066,0.065,0.058,0.054,0.048,0.041,0.031,Lebanon,Birch Rd & Metro Dr,Pennsylvania,Lebanon,NA,"Lebanon, PA",2022-04-13
42,075,0101,88101,1,40.338516,-76.394788,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2012,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2021,Micrograms/cubic meter (LC),No Events,332,91,Y,332,365,0,33,0,0,Certified,0,8.445783,5.116511,33.7,2021-07-20T00:00:00Z,26,2021-01-12T00:00:00Z,26,2021-01-14T00:00:00Z,25.5,2021-07-21T00:00:00Z,NA,NA,NA,NA,25.5,23,18.4,15,10.9,7.4,3,Lebanon,Birch Rd & Metro Dr,Pennsylvania,Lebanon,NA,"Lebanon, PA",2022-05-02
42,077,0004,44201,1,40.611944,-75.4325,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,NA,2021,Parts per million,No Events,4670,93,Y,229,245,0,0,0,0,Certified,0,0.038559,0.01091,0.065,2021-06-18T12:00:00Z,0.064,2021-05-21T12:00:00Z,0.063,2021-08-25T10:00:00Z,0.063,2021-08-26T11:00:00Z,NA,NA,NA,NA,0.063,0.062,0.056,0.053,0.046,0.04,0.03,Allentown,STATE HOSPITAL REAR 1600 HANOVER AVE,Pennsylvania,Lehigh,Allentown,"Allentown-Bethlehem-Easton, PA-NJ",2022-01-18
42,077,0004,88101,7,40.611944,-75.4325,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,NA,2021,Micrograms/cubic meter (LC),No Events,341,93,Y,341,365,0,0,1,1,Certified,0,9.864809,5.874696,60.2,2021-07-20T00:00:00Z,29.7,2021-01-14T00:00:00Z,29.5,2021-07-21T00:00:00Z,28.5,2021-01-12T00:00:00Z,NA,NA,NA,NA,28.5,27.1,19.5,16.5,12,8.7,4.4,Allentown,STATE HOSPITAL REAR 1600 HANOVER AVE,Pennsylvania,Lehigh,Allentown,"Allentown-Bethlehem-Easton, PA-NJ",2022-05-02
42,079,1101,44201,1,41.265556,-75.846389,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,NA,2021,Parts per million,No Events,4421,82,Y,201,245,0,0,0,0,Certified,0,0.040572,0.009757,0.067,2021-05-20T11:00:00Z,0.067,2021-08-26T09:00:00Z,0.063,2021-08-06T10:00:00Z,0.062,2021-05-21T11:00:00Z,NA,NA,NA,NA,0.063,0.06,0.057,0.053,0.047,0.041,0.034,Wilkes-Barre,CHILWICK & WASHINGTON STS,Pennsylvania,Luzerne,Wilkes-Barre,"Scranton--Wilkes-Barre--Hazleton, PA",2022-01-18
42,081,0100,44201,1,41.2508,-76.9238,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,NA,2021,Parts per million,No Events,4867,93,Y,227,245,0,0,0,0,Certified,0,0.038048,0.009509,0.063,2021-05-20T13:00:00Z,0.061,2021-05-21T11:00:00Z,0.06,2021-05-19T10:00:00Z,0.059,2021-06-05T11:00:00Z,NA,NA,NA,NA,0.06,0.059,0.054,0.051,0.045,0.039,0.031,MONTOURSVILLE,899 CHERRY STREET,Pennsylvania,Lycoming,Montoursville,"Williamsport, PA",2022-01-18
42,081,0419,88101,7,41.266263,-77.231189,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,NA,2021,Micrograms/cubic meter (LC),No Events,338,93,Y,338,365,0,0,1,1,Certified,0,8.686982,4.470358,39.6,2021-07-20T00:00:00Z,26.2,2021-07-19T00:00:00Z,25.2,2021-07-21T00:00:00Z,23,2021-07-06T00:00:00Z,NA,NA,NA,NA,23,21.2,17.1,14.1,10.5,8.1,4.1,Salladasburg,3490 PA-287,Pennsylvania,Lycoming,Jersey Shore,"Williamsport, PA",2022-05-02
42,085,0100,44201,1,41.215014,-80.484779,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,NA,2021,Parts per million,No Events,4925,96,Y,235,245,0,0,0,0,Certified,0,0.041826,0.010441,0.067,2021-08-24T11:00:00Z,0.066,2021-06-05T10:00:00Z,0.063,2021-05-19T11:00:00Z,0.063,2021-05-25T11:00:00Z,NA,NA,NA,NA,0.063,0.061,0.06,0.057,0.05,0.042,0.033,Farrell,PA518 (NEW CASTLE ROAD) & PA418,Pennsylvania,Mercer,Farrell,"Youngstown-Warren-Boardman, OH-PA",2022-04-13
42,085,0100,88101,7,41.215014,-80.484779,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2012,Daily Mean,NA,2021,Micrograms/cubic meter (LC),No Events,293,80,N,293,365,0,0,1,1,Certified,0,8.08157,4.532403,39.8,2021-07-20T00:00:00Z,26.4,2021-07-04T00:00:00Z,24.6,2021-02-20T00:00:00Z,24.2,2021-01-11T00:00:00Z,NA,NA,NA,NA,24.6,22.9,16.5,12.9,9.2,7.2,4.2,Farrell,PA518 (NEW CASTLE ROAD) & PA418,Pennsylvania,Mercer,Farrell,"Youngstown-Warren-Boardman, OH-PA",2022-05-02
